STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DAEV,DAEV_ATTRIBUTES,DASF,DASF_ATTRIBUTES,DAWM,DAWM_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,MDEV,MDEV_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,MDWM,MDWM_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES
USW00094728,2/5/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",53,",,X,2400",0,"T,,X,",381,",,X,",61,",,X",-6,",,X",,,,,-17,",,W",10078,",,W",10003,",,W",6,",,W",25,",,W",,,,,,,,,2112,",,X",,,,,,,2111,",,W",,,82,",,W",58,",,W",97,",,W",,,,,,,,,240,",,X",220,",,X",,,,,,,,,,,89,",,X",134,",,X",,,,,1,",,X",1,",,X",,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,1,",,X",,,,,,
USW00094728,2/6/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",381,",,X,",72,",,X",28,",,X",,,,,-33,",,W",10108,",,W",10058,",,W",11,",,W",31,",,W",,,,,,,,,118,",,X",,,,,,,57,",,W",,,56,",,W",45,",,W",70,",,W",,,,,,,,,250,",,X",230,",,X",,,,,,,,,,,98,",,X",148,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2/7/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",33,",,X,2400",0,",,X,",330,",,X,",72,",,X",22,",,X",,,,,-22,",,W",10139,",,W",10102,",,W",17,",,W",21,",,W",,,,,,,,,1430,",,X",,,,,,,1828,",,W",,,66,",,W",49,",,W",93,",,W",,,,,,,,,140,",,X",170,",,X",,,,,,,,,,,58,",,X",72,",,X",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,1,",,X",,,,,1,",,X",,,,,,,,,,
USW00094728,2/8/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",28,",,X,2400",0,",,X,",279,",,Z,",50,",,X",-78,",,X",,,,,-67,",,W",10078,",,W",10003,",,W",-17,",,W",55,",,W",,,,,,,,,1832,",,X",,,,,,,2104,",,W",,,61,",,W",36,",,W",93,",,W",,,,,,,,,300,",,X",270,",,X",,,,,,,,,,,103,",,X",174,",,X",,,,,1,",,W",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,
USW00094728,2/9/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",254,",,X,",-17,",,X",-94,",,X",,,,,-156,",,W",10213,",,W",10163,",,W",-78,",,W",36,",,W",,,,,,,,,427,",,X",,,,,,,156,",,W",,,45,",,W",36,",,W",56,",,W",,,,,,,,,270,",,X",290,",,X",,,,,,,,,,,72,",,X",125,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2/10/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",254,",,X,",-17,",,X",-56,",,X",,,,,-161,",,W",10169,",,W",10119,",,W",-67,",,W",35,",,W",,,,,,,,,906,",,X",,,,,,,918,",,W",,,38,",,W",26,",,W",51,",,W",,,,,,,,,290,",,X",300,",,X",,,,,,,,,,,72,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2/11/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",203,",,X,",28,",,X",-72,",,X",,,,,-150,",,W",10200,",,W",10149,",,W",-56,",,W",27,",,W",,,,,,,,,1142,",,X",,,,,,,1400,",,W",,,37,",,W",32,",,W",45,",,W",,,,,,,,,240,",,X",200,",,X",,,,,,,,,,,67,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2/12/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",203,",,X,",44,",,X",-11,",,X",,,,,-89,",,W",10135,",,W",10081,",,W",-22,",,W",38,",,W",,,,,,,,,1630,",,X",,,,,,,1527,",,W",,,48,",,W",33,",,W",59,",,W",,,,,,,,,270,",,X",270,",,X",,,,,,,,,,,89,",,X",156,",,X",,,,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,2/13/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",203,",,X,",78,",,X",-22,",,X",,,,,-83,",,W",10152,",,W",10102,",,W",-6,",,W",35,",,W",,,,,,,,,2355,",,X",,,,,,,2354,",,W",,,43,",,W",37,",,W",46,",,W",,,,,,,,,220,",,X",220,",,X",,,,,,,,,,,76,",,X",112,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2/14/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",178,",,X,",144,",,X",28,",,X",,,,,-33,",,W",10020,",,W",9973,",,W",39,",,W",59,",,W",,,,,,,,,2155,",,X",,,,,,,2154,",,W",,,43,",,W",30,",,W",58,",,W",,,,,,,,,290,",,X",290,",,X",,,,,,,,,,,139,",,X",192,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2/15/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",127,",,X,",28,",,X",-39,",,X",,,,,-156,",,W",10240,",,W",10190,",,W",-50,",,W",52,",,W",,,,,,,,,414,",,X",,,,,,,201,",,W",,,32,",,W",19,",,W",52,",,W",,,,,,,,,290,",,X",280,",,X",,,,,,,,,,,125,",,X",170,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2/16/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",102,",,X,",89,",,X",-33,",,X",,,,,-117,",,W",10257,",,W",10207,",,W",-11,",,W",21,",,W",,,,,,,,,1349,",,X",,,,,,,1314,",,W",,,32,",,W",17,",,W",41,",,W",,,,,,,,,230,",,X",260,",,X",,,,,,,,,,,72,",,X",112,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2/17/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",51,",,X,",172,",,X",78,",,X",,,,,-6,",,W",10186,",,W",10139,",,W",61,",,W",19,",,W",,,,,,,,,137,",,X",,,,,,,52,",,W",,,44,",,W",33,",,W",57,",,W",,,,,,,,,230,",,X",240,",,X",,,,,,,,,,,58,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2/18/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",0,",,X,",194,",,X",78,",,X",,,,,44,",,W",10075,",,W",10027,",,W",94,",,W",32,",,W",,,,,,,,,2312,",,X",,,,,,,2311,",,W",,,55,",,W",15,",,W",79,",,W",,,,,,,,,270,",,X",280,",,X",,,,,,,,,,,103,",,X",161,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2/19/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,"T,,X,2400",0,"T,,X,",0,",,X,",122,",,X",-50,",,X",,,,,-117,",,W",10081,",,W",10034,",,W",-17,",,W",71,",,W",,,,,,,,,1910,",,X",,,,,,,2055,",,W",,,35,",,W",19,",,W",46,",,W",,,,,,,,,290,",,X",300,",,X",,,,,,,,,,,139,",,X",210,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,
USW00094728,2/20/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",0,",,X,",44,",,X",-61,",,X",,,,,-139,",,W",10193,",,W",10142,",,W",-44,",,W",39,",,W",,,,,,,,,47,",,X",,,,,,,251,",,W",,,38,",,W",27,",,W",54,",,W",,,,,,,,,290,",,X",300,",,X",,,,,,,,,,,98,",,X",139,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2/21/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",86,",,X,2400",81,",,X,",76,",,X,",28,",,X",-44,",,X",,,,,-61,",,W",10102,",,W",10054,",,W",-28,",,W",37,",,W",,,,,,,,,2248,",,X",,,,,,,2247,",,W",,,73,",,W",50,",,W",96,",,W",,,,,,,,,30,",,X",40,",,X",,,,,,,,,,,80,",,X",112,",,X",,,,,1,",,W",1,",,W",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,1,",,X",,,,,1,",,X"
USW00094728,2/22/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",76,",,X,",22,",,X",-89,",,X",,,,,-144,",,W",10190,",,W",10129,",,W",-67,",,W",32,",,W",,,,,,,,,134,",,X",,,,,,,519,",,W",,,43,",,W",35,",,W",50,",,W",,,,,,,,,40,",,X",330,",,X",,,,,,,,,,,80,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2/23/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",51,",,X,",44,",,X",-61,",,X",,,,,-144,",,W",10257,",,W",10207,",,W",-44,",,W",16,",,W",,,,,,,,,34,",,X",,,,,,,343,",,W",,,36,",,W",22,",,W",52,",,W",,,,,,,,,340,",,X",40,",,X",,,,,,,,,,,45,",,X",67,",,X",,,,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,2/24/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",13,",,X,2400",0,",,X,",0,",,X,",67,",,X",-11,",,X",,,,,-61,",,W",10213,",,W",10156,",,W",0,",,W",18,",,W",,,,,,,,,1500,",,X",,,,,,,1233,",,W",,,53,",,W",30,",,W",93,",,W",,,,,,,,,150,",,X",180,",,X",,,,,,,,,,,54,",,X",76,",,X",,,,,1,",,W",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,
USW00094728,2/25/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",335,",,X,2400",0,",,X,",0,",,X,",139,",,X",11,",,X",,,,,33,",,W",10024,",,W",9970,",,W",50,",,W",,,,,,,,,,,1533,",,X",,,,,,,1544,",,W",,,81,",,W",52,",,W",97,",,W",,,,,,,,,270,",,X",290,",,X",,,,,,,,,,,94,",,X",143,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,
USW00094728,2/26/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",0,",,X,",61,",,X",-6,",,X",,,,,-78,",,W",10196,",,W",10146,",,W",-11,",,W",,,,,,,,,,,2046,",,X",,,,,,,2111,",,W",,,49,",,W",32,",,W",68,",,W",,,,,,,,,150,",,X",160,",,X",,,,,,,,,,,58,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2/27/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",0,",,X,",100,",,X",33,",,X",,,,,-22,",,W",10152,",,W",10098,",,W",28,",,W",29,",,W",,,,,,,,,1031,",,X",,,,,,,1030,",,W",,,58,",,W",35,",,W",83,",,W",,,,,,,,,300,",,X",290,",,X",,,,,,,,,,,72,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2/28/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",112,",,X,2400",0,",,X,",0,",,X,",156,",,X",44,",,X",,,,,44,",,W",10078,",,W",10037,",,W",67,",,W",43,",,W",,,,,,,,,1917,",,X",,,,,,,1155,",,W",,,77,",,W",53,",,W",96,",,W",,,,,,,,,300,",,X",190,",,X",,,,,,,,,,,89,",,X",139,",,X",,,,,1,",,W",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,1,",,X",,,,,,,,,,
USW00094728,3/1/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",0,",,X,",78,",,X",6,",,X",,,,,-111,",,W",10224,",,W",10173,",,W",-11,",,W",30,",,W",,,,,,,,,1033,",,X",,,,,,,850,",,W",,,35,",,W",19,",,W",51,",,W",,,,,,,,,350,",,X",320,",,X",,,,,,,,,,,72,",,X",116,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,3/2/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",0,",,X,",117,",,X",-39,",,X",,,,,-83,",,W",10203,",,W",10149,",,W",0,",,W",49,",,W",,,,,,,,,1931,",,X",,,,,,,1740,",,W",,,41,",,W",23,",,W",59,",,W",,,,,,,,,290,",,X",270,",,X",,,,,,,,,,,94,",,X",143,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,3/3/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",0,",,X,",6,",,X",-67,",,X",,,,,-178,",,W",10362,",,W",10312,",,W",-67,",,W",25,",,W",,,,,,,,,26,",,X",,,,,,,118,",,W",,,32,",,W",21,",,W",48,",,W",,,,,,,,,330,",,X",260,",,X",,,,,,,,,,,67,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,3/4/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",0,",,X,",50,",,X",-28,",,X",,,,,-78,",,W",10379,",,W",10328,",,W",-11,",,W",35,",,W",,,,,,,,,1729,",,X",,,,,,,1650,",,W",,,52,",,W",28,",,W",73,",,W",,,,,,,,,150,",,X",190,",,X",,,,,,,,,,,67,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,3/5/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",3,",,X,2400",0,",,X,",0,",,X,",161,",,X",50,",,X",,,,,56,",,W",10274,",,W",10234,",,W",78,",,W",40,",,W",,,,,,,,,1423,",,X",,,,,,,1712,",,W",,,74,",,W",56,",,W",86,",,W",,,,,,,,,180,",,X",170,",,X",,,,,,,,,,,80,",,X",130,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00094728,3/6/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",513,",,X,2400",0,",,X,",0,",,X,",122,",,X",100,",,X",,,,,94,",,W",10125,",,W",10058,",,W",100,",,W",38,",,W",,,,,,,,,2230,",,X",,,,,,,2059,",,W",,,90,",,W",80,",,W",97,",,W",,,,,,,,,170,",,X",150,",,X",,,,,,,,,,,80,",,X",148,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,
USW00094728,3/7/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",20,",,X,2400",0,",,X,",0,",,X,",117,",,X",11,",,X",,,,,-28,",,W",10125,",,W",10027,",,W",17,",,W",46,",,W",,,,,,,,,1443,",,X",,,,,,,1300,",,W",,,61,",,W",38,",,W",97,",,W",,,,,,,,,290,",,X",300,",,X",,,,,,,,,,,94,",,X",139,",,X",,,,,1,",,W",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,
USW00094728,3/8/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",0,",,X,",89,",,X",-17,",,X",,,,,-89,",,W",10328,",,W",10278,",,W",-6,",,W",21,",,W",,,,,,,,,821,",,X",,,,,,,949,",,W",,,43,",,W",24,",,W",61,",,W",,,,,,,,,330,",,X",30,",,X",,,,,,,,,,,58,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,3/9/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,"T,,X,2400",0,",,X,",0,",,X,",72,",,X",11,",,X",,,,,-22,",,W",10349,",,W",10301,",,W",11,",,W",48,",,W",,,,,,,,,1733,",,X",,,,,,,1913,",,W",,,69,",,W",53,",,W",82,",,W",,,,,,,,,110,",,X",70,",,X",,,,,,,,,,,89,",,X",116,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00094728,3/10/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",272,",,X,2400",0,",,X,",0,",,X,",117,",,X",33,",,X",,,,,56,",,W",10203,",,W",10125,",,W",67,",,W",48,",,W",,,,,,,,,2357,",,X",,,,,,,2333,",,W",,,87,",,W",79,",,W",93,",,W",,,,,,,,,130,",,X",140,",,X",,,,,,,,,,,103,",,X",183,",,X",,,,,1,",,W",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,1,",,X",,,,,,,,,,
USW00094728,3/11/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",231,",,X,2400",0,",,X,",0,",,X,",128,",,X",44,",,X",,,,,44,",,W",10085,",,W",10030,",,W",72,",,W",38,",,W",,,,,,,,,120,",,X",,,,,,,120,",,W",,,72,",,W",47,",,W",97,",,W",,,,,,,,,140,",,X",160,",,X",,,,,,,,,,,103,",,X",174,",,X",,,,,1,",,W",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,
USW00094728,3/12/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",0,",,X,",133,",,X",33,",,X",,,,,-17,",,W",10102,",,W",10054,",,W",44,",,W",37,",,W",,,,,,,,,942,",,X",,,,,,,142,",,W",,,50,",,W",31,",,W",73,",,W",,,,,,,,,260,",,X",270,",,X",,,,,,,,,,,76,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,3/13/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",0,",,X,",117,",,X",50,",,X",,,,,-28,",,W",10166,",,W",10115,",,W",39,",,W",42,",,W",,,,,,,,,712,",,X",,,,,,,717,",,W",,,48,",,W",38,",,W",61,",,W",,,,,,,,,270,",,X",280,",,X",,,,,,,,,,,94,",,X",148,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,3/14/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",0,",,X,",72,",,X",28,",,X",,,,,-39,",,W",10264,",,W",10217,",,W",17,",,W",23,",,W",,,,,,,,,2021,",,X",,,,,,,801,",,W",,,54,",,W",43,",,W",65,",,W",,,,,,,,,30,",,X",290,",,X",,,,,,,,,,,54,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,3/15/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",0,",,X,",83,",,X",11,",,X",,,,,-17,",,W",10308,",,W",10257,",,W",22,",,W",23,",,W",,,,,,,,,1844,",,X",,,,,,,2016,",,W",,,66,",,W",56,",,W",79,",,W",,,,,,,,,130,",,X",160,",,X",,,,,,,,,,,63,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,3/16/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",142,",,X,2400",0,",,X,",0,",,X,",139,",,X",33,",,X",,,,,33,",,W",10193,",,W",10142,",,W",61,",,W",13,",,W",,,,,,,,,805,",,X",,,,,,,804,",,W",,,75,",,W",57,",,W",97,",,W",,,,,,,,,60,",,X",50,",,X",,,,,,,,,,,76,",,X",103,",,X",,,,,1,",,W",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,
USW00094728,3/17/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",0,",,X,",183,",,X",67,",,X",,,,,11,",,W",10196,",,W",10149,",,W",72,",,W",25,",,W",,,,,,,,,2322,",,X",,,,,,,2321,",,W",,,49,",,W",27,",,W",74,",,W",,,,,,,,,240,",,X",240,",,X",,,,,,,,,,,63,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,3/18/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",0,",,X,",250,",,X",106,",,X",,,,,28,",,W",10115,",,W",10064,",,W",100,",,W",36,",,W",,,,,,,,,1358,",,X",,,,,,,1211,",,W",,,41,",,W",26,",,W",64,",,W",,,,,,,,,280,",,X",270,",,X",,,,,,,,,,,98,",,X",148,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,3/19/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",0,",,X,",150,",,X",33,",,X",,,,,-39,",,W",10240,",,W",10193,",,W",33,",,W",39,",,W",,,,,,,,,602,",,X",,,,,,,1621,",,W",,,43,",,W",35,",,W",50,",,W",,,,,,,,,290,",,X",320,",,X",,,,,,,,,,,80,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,3/20/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",0,",,X,",106,",,X",11,",,X",,,,,-72,",,W",10349,",,W",10301,",,W",6,",,W",29,",,W",,,,,,,,,2337,",,X",,,,,,,712,",,W",,,44,",,W",22,",,W",68,",,W",,,,,,,,,180,",,X",30,",,X",,,,,,,,,,,63,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,3/21/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",112,",,Z,2400",0,"T,,X,",0,",,X,",72,",,X",22,",,X",,,,,28,",,W",10190,",,W",10135,",,W",44,",,W",22,",,W",,,,,,,,,842,",,X",,,,,,,842,",,W",,,88,",,W",65,",,W",97,",,W",,,,,,,,,160,",,X",130,",,X",,,,,,,,,,,67,",,X",98,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,1,",,X",,,,,,
USW00094728,3/22/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,"T,,X,2400",0,",,X,",0,",,X,",100,",,X",44,",,X",,,,,-11,",,W",10135,",,W",10085,",,W",39,",,W",38,",,W",,,,,,,,,1406,",,X",,,,,,,1351,",,W",,,55,",,W",44,",,W",97,",,W",,,,,,,,,290,",,X",290,",,X",,,,,,,,,,,72,",,X",112,",,X",,,,,1,",,W",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00094728,3/23/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",221,",,X,2400",0,"T,,X,",0,",,X,",44,",,X",0,",,X",,,,,0,",,W",10088,",,W",10047,",,W",11,",,W",30,",,W",,,,,,,,,2137,",,X",,,,,,,2136,",,W",,,92,",,W",82,",,W",97,",,W",,,,,,,,,50,",,X",60,",,X",,,,,,,,,,,76,",,X",103,",,X",,,,,1,",,W",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,1,",,X",1,",,X",,,,
USW00094728,3/24/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",23,",,X,2400",25,",,X,",25,",,X,",67,",,X",-11,",,X",,,,,-50,",,W",10064,",,W",10003,",,W",-6,",,W",29,",,W",,,,,,,,,25,",,X",,,,,,,1132,",,W",,,61,",,W",30,",,W",92,",,W",,,,,,,,,80,",,X",340,",,X",,,,,,,,,,,67,",,X",94,",,X",,,,,1,",,W",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,1,",,X",,,,,,
USW00094728,3/25/2011,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,X,2400",0,",,X,",0,",,X,",56,",,X",-22,",,X",,,,,-106,",,W",10139,",,W",10088,",,W",-28,",,W",31,",,W",,,,,,,,,1609,",,X",,,,,,,1737,",,W",,,42,",,W",26,",,W",58,",,W",,,,,,,,,280,",,X",270,",,X",,,,,,,,,,,72,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
